Type_0,URL_0,URL_1,URL_2,URL_3,URL_4,URL_5,URL_6,Author_0,Author_1,Author_2,Author_3,Author_4,Author_5,Author_6,RepoName_0,RepoName_1,RepoName_2,RepoName_3,RepoName_4,RepoName_5,RepoName_6,RepoLanguage_0,RepoLanguage_1,RepoLanguage_2,RepoLanguage_3,RepoLanguage_4,Number,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Title_6,Body_0,Body_1,Body_2,Body_3,Body_4,Body_5,Body_6,MergedAt_0,MergedAt_1,MergedAt_2,MergedAt_3,MergedAt_4,MergedAt_5,MergedAt_6,UpdatedAt_0,UpdatedAt_1,UpdatedAt_2,UpdatedAt_3,UpdatedAt_4,UpdatedAt_5,UpdatedAt_6,State_0,Time_Lapsed_0,Time_Lapsed_1,Time_Lapsed_2,Time_Lapsed_3,Time_Lapsed_4,Time_Lapsed_5,Time_Lapsed_6,Created_At_0,Created_At_1,Created_At_2,Created_At_3,Created_At_4,Created_At_5,Created_At_6,Closed_At_0,Closed_At_1,Closed_At_2,Closed_At_3,Closed_At_4,Closed_At_5,Closed_At_6,Additions,Deletions,ChangedFiles,CommitsTotalCount,CSharing_URL_0,CSharing_URL_1,CSharing_URL_2,CSharing_URL_3,CSharing_URL_4,CSharing_URL_5,CSharing_URL_6,CSharing_Status,CSharing_DateOfConversation_0,CSharing_DateOfConversation_1,CSharing_DateOfConversation_2,CSharing_DateOfConversation_3,CSharing_DateOfConversation_4,CSharing_DateOfConversation_5,CSharing_DateOfConversation_6,CSharing_Title_0,CSharing_Title_1,CSharing_Title_2,CSharing_Title_3,CSharing_Title_4,CSharing_Title_5,CSharing_Title_6,CSharing_NumberOfPrompts,CSharing_TokensOfPrompts,CSharing_TokensOfAnswers,Conversation_Prompt_0,Conversation_Prompt_1,Conversation_Prompt_2,Conversation_Prompt_3,Conversation_Prompt_4,Conversation_Prompt_5,Conversation_Prompt_6,Conversation_Prompt_7,Conversation_Prompt_8,Conversation_Answer_0,Conversation_Answer_1,Conversation_Answer_2,Conversation_Answer_3,Conversation_Answer_4,Conversation_Answer_5,Conversation_Answer_6,Conversation_Answer_7,Conversation_Answer_8,Conversation_Answer_9,Effectiveness_Score,Detected_Pattern_split_0,Detected_Pattern_split_1,Detected_Pattern_split_2
1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,6,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,4,4,1,1,0,0,1,1,1,1,0,200,0,0,1,0,1,0,0,0,0,1,1,1,1,0,2,896,738,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,54.32682274247492,0,1,1
1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,301,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4690,2303,63,30,0,1,0,0,0,0,1,200,0,0,1,0,1,1,0,0,1,0,0,0,0,1,4,1005,1584,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,122.45363474456293,0,0,1
1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,301,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4690,2303,63,30,0,1,0,0,0,0,1,200,0,0,1,0,1,1,0,0,1,0,0,0,0,1,4,1005,1584,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,128.00550866231185,0,0,1
1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,301,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4690,2303,63,30,0,1,0,0,0,0,1,200,0,0,1,0,1,1,0,0,1,0,0,0,0,1,4,1005,1584,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,91.498097097686,0,0,1
1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,301,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4690,2303,63,30,0,1,0,0,0,0,1,200,0,0,1,0,1,1,0,0,1,0,0,0,0,1,4,1005,1584,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,57.940937233740414,0,0,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,27,6,3,3,0,0,1,1,1,1,1,200,0,0,1,0,1,0,0,0,0,1,1,1,1,1,2,527,942,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,155.55713203463202,0,0,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,27,6,3,3,0,0,1,1,1,1,1,200,0,0,1,0,1,0,0,0,0,1,1,1,1,1,2,527,942,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,155.55713203463202,0,1,0
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,27,6,3,3,0,0,1,1,1,1,1,200,0,0,1,0,1,0,0,0,0,1,1,1,1,1,2,527,942,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,155.55713203463202,0,1,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,27,6,3,3,0,0,1,1,1,1,1,200,0,0,1,0,1,0,0,0,0,1,1,1,1,1,2,527,942,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,100.09703282828282,0,0,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,27,6,3,3,0,0,1,1,1,1,1,200,0,0,1,0,1,0,0,0,0,1,1,1,1,1,2,527,942,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,100.09703282828282,0,1,0
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,3,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,27,6,3,3,0,0,1,1,1,1,1,200,0,0,1,0,1,0,0,0,0,1,1,1,1,1,2,527,942,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,100.09703282828282,0,1,1
1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,845,1632,5,19,0,1,0,0,0,1,0,200,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,10,314,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,125.07063636363637,0,0,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,9,3,3,0,1,0,0,0,0,0,200,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,241,756,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,118.98690082644629,0,0,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,9,3,3,0,1,0,0,0,0,0,200,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,241,756,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,118.98690082644629,1,1,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,9,3,3,0,1,0,0,0,0,0,200,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,241,756,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,118.98690082644629,0,1,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,9,3,3,0,1,0,0,0,0,0,200,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,241,756,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,50.43619008264463,0,0,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,9,3,3,0,1,0,0,0,0,0,200,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,241,756,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,50.43619008264463,1,1,1
1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,9,3,3,0,1,0,0,0,0,0,200,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,241,756,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,50.43619008264463,0,1,1
1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,16,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,506,83,16,20,0,0,1,0,1,1,0,200,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,6,309,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,104.27720057720059,1,1,0
1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,838,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,352,205,13,1,0,1,0,0,0,1,1,200,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,66,544,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,111.48018236738386,0,0,1
1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,838,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,352,205,13,1,0,1,0,0,0,1,1,200,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,66,544,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,60.96704816824966,0,0,1
1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,6456,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,176,0,4,43,0,1,1,1,1,1,0,200,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,15,428,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,157.5575,1,0,1
1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,6456,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,176,0,4,43,0,1,1,1,1,1,0,200,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,15,428,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,157.5575,0,1,0
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,25.523585714285716,1,0,1
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,25.523585714285716,0,0,1
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,25.523585714285716,1,1,1
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,19.573585714285716,1,0,1
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,19.573585714285716,0,0,1
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,19.573585714285716,1,1,1
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,24.5368,1,0,1
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,24.5368,0,0,1
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2764,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1096,12,50,48,1,0,0,0,1,0,1,200,0,1,0,1,0,0,1,1,0,0,0,1,0,1,3,124,207,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,24.5368,1,1,1
1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,3937,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,130,72,7,18,0,1,0,0,1,0,1,200,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,15,246,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,105.14365151515152,0,0,1
1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,3937,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,130,72,7,18,0,1,0,0,1,0,1,200,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,15,246,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,105.14365151515152,0,1,0
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,122.44614475945018,1,0,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,122.44614475945018,0,0,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,122.44614475945018,0,1,0
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,122.44614475945018,1,1,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,122.44614475945018,0,1,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,122.48885056753097,1,0,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,122.48885056753097,0,0,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,122.48885056753097,0,1,0
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,122.48885056753097,1,1,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,122.48885056753097,0,1,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,138.4321958958138,1,0,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,138.4321958958138,0,0,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,138.4321958958138,0,1,0
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,91,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,7,387,3130,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,138.4321958958138,1,1,1
